# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8952671238675813,2.7567076186783965,3.544380639890809,0,3.0,-13.483442892341445,0.0,0.0,0.0
 0.03859442241375877,1.8974971442975994,2.7568457464628655,3.544380639890809,0.11578326724127631,3.0000000000000004,-13.483442892341445,0.0,-108.27581509506877,0.0
 0.05447479970634145,1.8997129814065035,2.756916346655832,1.8249198445191979,0.16342439911902434,2.999999999999999,-13.665795057654572,0.0,-142.69950756143982,0.0
 0.06659759939275531,1.9019145830428104,2.7569199971412672,0.09500229900196294,0.19979279817826592,3.0,-13.815669241586818,0.0,-170.76095107819663,0.0
 0.07677270983671164,1.9041018970550376,2.7568572758031435,-1.6425092377337118,0.23031812951013492,3.0,-13.931500116951213,0.0,-195.05647240042063,0.0
 0.08570431628381302,1.906274871291702,2.756728760525432,-3.384676884174161,0.2571129488514391,3.0000000000000044,-14.0121461949122,0.0,-216.5979262155035,0.0
 0.09375536694708045,1.908433453601321,2.7565350291921042,-5.12851776169384,0.2812661008412414,2.9999999999999982,-14.056920126366258,0.0,-235.8808400106518,0.0
 0.10114264576869629,1.9105775918324117,2.756276659687133,-6.8710352955294836,0.3034279373060889,3.0000000000000018,-14.06560540345361,0.0,-253.17840160497624,0.0
 0.1080082218642179,1.912707233833491,2.7559542298944892,-8.609250877490977,0.32402466559265375,3.000000000000004,-14.0384586802461,0.0,-268.6548768154019,0.0
 0.11445137377131495,1.9148223274530767,2.7555683176981445,-10.340235059395058,0.34335412131394494,3.000000000000002,-13.976197715200957,0.0,-282.4182263498662,0.0
 0.12054482755484623,1.9169228205396853,2.755119500982072,-12.061137469284844,0.3616344826645388,3.000000000000002,-13.87997571378231,0.0,-294.5474951577345,0.0
 0.1263438150268676,1.9190086609418344,2.7546083576302425,-13.769214703619818,0.3790314450806028,2.999999999999993,-13.75134355682227,0.0,-305.108117014107,0.0
 0.13189149057537494,1.9210797965080413,2.754035465526627,-15.4618555440301,0.3956744717261249,3.000000000000005,-13.592201985592139,0.0,-314.1607649132085,0.0
 0.13722235175589226,1.9231361750868226,2.7534014025551987,-17.13660297014755,0.4116670552676769,3.0000000000000053,-13.404746213135505,0.0,-321.76644819926486,0.0
 0.14236449637420817,1.9251777445266955,2.7527067465999284,-18.791172580110025,0.4270934891226246,3.0,-13.191405648219272,0.0,-327.9892818496338,0.0
 0.14734116692092955,1.9272044526761776,2.751952075544789,-20.423467178731393,0.44202350076278873,2.9999999999999942,-12.954781458194768,0.0,-332.8977485865033,0.0
 0.15217184021565416,1.929216247383786,2.751137967273751,-22.031587442702165,0.4565155206469626,3.0000000000000058,-12.69758452491624,0.0,-336.56496493853757,0.0
 0.15687301660557723,1.9312130764980378,2.750264999670787,-23.6138387095465,0.4706190498167318,3.0,-12.422576079496748,0.0,-339.0682933449913,0.0
 0.1614588047264211,1.9331948878674499,2.749333750619868,-25.168734061322766,0.48437641417926336,2.999999999999988,-12.132512884266918,0.0,-340.4885412136186,0.0
 0.16594136354514308,1.93516162934054,2.7483447980049664,-26.694993974413656,0.4978240906354293,3.000000000000006,-11.830098399736547,0.0,-340.69340887005296,0.0
 0.1703340194435639,1.9371132487658247,2.747298719710054,-28.19154288643979,0.5103559764223127,2.85291770552494,-11.517940879512347,0.0,-338.1221514420944,0.0
 0.17466961292810848,1.9390496939918214,2.7461960936191026,-29.65750308321233,0.5175833933457122,1.6669959831713248,-11.198518907953595,0.0,-333.43216171589376,0.0
 0.17897238698958223,1.9409709128670474,2.7450374976160834,-31.092186339904597,0.5252461506782587,1.780887683868282,-10.874154472958983,0.0,-328.59563161586175,0.0
 0.18324176029596514,1.94287685324002,2.743823509584969,-32.49508375811939,0.5333303412814949,1.8935309758811516,-10.54699333898359,0.0,-323.639239359396,0.0
 0.18747724940397,1.9447674629592557,2.74255470740973,-33.86585423134909,0.5418219478937957,2.00487036933988,-10.218992212176463,0.0,-318.58825018784773,0.0
 0.1916784643394921,1.9466426898732723,2.741231668974339,-35.204311946320125,0.5507068836106565,2.1148491217949656,-9.891912012027113,0.0,-313.466371596212,0.0
 0.19584510377924186,1.948502481830587,2.7398549721627683,-36.510413293248156,0.5599710283390512,2.2234092635937657,-9.567316437319446,0.0,-308.2956550595519,0.0
 0.19997694995010062,1.9503467866797164,2.738425194858989,-37.78424351509836,0.5696002612348465,2.3304916247145684,-9.246574967570181,0.0,-303.09643941737073,0.0
 0.20407386335204808,1.9521755522691782,2.7369429149469724,-39.026003379829945,0.5795804890810011,2.4360358316118003,-8.93086944432009,0.0,-297.8873307872465,0.0
 0.20813577739802946,1.953988726447489,2.735408710310691,-40.23599611287456,0.5898976709664999,2.5399803562327956,-8.621203404284714,0.0,-292.6852133670105,0.0
 0.2121626930514573,1.9557862570631668,2.733823158834117,-41.41461478010904,0.6005378392953052,2.6422625265935458,-8.31841341719695,0.0,-287.50528589433185,0.0
 0.21615467352967632,1.957568091964728,2.732186838401221,-42.562330268783995,0.6114871175141728,2.74281857804888,-8.02318175590599,0.0,-282.3611185541684,0.0
 0.22011183912990592,1.9593341790006902,2.730500326895975,-43.6796799739689,0.6227317346378193,2.8415836635681884,-7.736049830778867,0.0,-277.2647257474075,0.0
 0.224034362223005,1.9610844660195705,2.7287642022023513,-44.76725726361489,0.6342580370303958,2.9384919142617427,-7.4574319059729195,0.0,-272.1992249450422,0.0
