# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.941633356950925,4.440081662118213,65.22164456434405,0,2.0,188.5531717317295,0.0,0.0,0.0
 0.01638986661718568,1.9417459412821494,4.440325558867817,65.22164456434405,0.03277973323437137,2.0000000000000004,188.5531717317295,0.0,413.4591587850525,0.0
 0.023776273653057872,1.9418557563049905,4.440601170436599,68.27562220383975,0.047552547306115744,1.9999999999999991,140.42551146853194,0.0,412.5202067338243,0.0
 0.02984126235156754,1.941962820675961,4.4409082300300255,70.77755259558727,0.05968252470313508,2.0,106.8875673109672,0.0,382.60825790135533,0.0
 0.03527700637940526,1.942067153051573,4.44124647085357,72.85731314847594,0.07055401275881051,2.0,82.98461851058596,0.0,345.9713181247854,0.0
 0.04034047136059108,1.9421687720883396,4.441615626112702,74.60912680229549,0.08068094272118216,2.0,65.57979665510847,0.0,309.96364552823565,0.0
 0.04515764939118859,1.9422676964427736,4.442015429012893,76.10227686581803,0.09031529878237718,2.0,52.652624537913894,0.0,277.0615813399313,0.0
 0.049799927298910945,1.9423639447713872,4.442445612759612,77.38847372395101,0.09959985459782189,2.0,42.87548119505602,0.0,247.89556219515688,0.0
 0.054311591608641026,1.9424575357306932,4.442905910558332,78.50689528444737,0.10862318321728205,2.0,35.35796530282252,0.0,222.37929946620548,0.0
 0.0587218975935634,1.9425484879772041,4.4433960556145236,79.48765603980603,0.11744379518712682,2.000000000000003,29.490877291797812,0.0,200.16778595379552,0.0
 0.0630510886198959,1.9426368201674327,4.443915781133657,80.35422062251804,0.12610217723979184,2.000000000000003,24.849445895273835,0.0,180.84861830706376,0.0
 0.06731368326898224,1.9427225509578916,4.444464820321203,81.12510497520839,0.13462736653796448,1.9999999999999936,21.132198411159102,0.0,164.0204493175201,0.0
 0.07152039664200419,1.9428056990050935,4.44504290638263,81.81509199280146,0.14304079328400834,1.9999999999999933,18.12161693304319,0.0,149.32219444736106,0.0
 0.07567932446015854,1.9428862829655509,4.445649772523414,82.43611222115646,0.15135864892031706,2.0,15.658345836532503,0.0,136.44070394807756,0.0
 0.0797967045643897,1.9429643214957766,4.44628515194902,82.99789046099956,0.15959340912877937,2.0,13.623981113243559,0.0,125.10933959073562,0.0
 0.08387742409499749,1.943039833252283,4.446948777864923,83.50842658652893,0.16775484818999495,2.0,11.929391451840385,0.0,115.10310379576373,0.0
 0.08792536735467259,1.9431128368915829,4.447640383476592,83.97435741970666,0.17585073470934517,2.0000000000000067,10.506666602681415,0.0,106.23286178895266,0.0
 0.09194366044486732,1.9431833510701886,4.448359701989497,84.40123219418481,0.18388732088973464,2.0,9.303483214066489,0.0,98.33974957047178,0.0
 0.09593484706403427,1.9432513944446133,4.44910646660911,84.79372448680272,0.19186969412806856,2.000000000000007,8.279107037920653,0.0,91.29018760518534,0.0
 0.09990101724324572,1.9433169856713695,4.449880410540901,85.15579690653702,0.1998020344864915,2.000000000000007,7.401518964539596,0.0,84.97160988701043,0.0
 0.10384390319911234,1.9433801434069695,4.450681266990342,85.49083027380789,0.20768780639822473,2.0,6.645323610342344,0.0,79.28888394974975,0.0
 0.10776495176627107,1.9434408863079262,4.451508769162903,85.80172583861068,0.2155299035325422,2.0,5.990209878831066,0.0,74.16134492433085,0.0
 0.11166537986190016,1.943499233030752,4.452362650264054,86.09098683196318,0.22333075972380037,2.0,5.419805599999004,0.0,69.52035293242824,0.0
 0.11554621746748492,1.9435552022319598,4.453242643499267,86.36078403197686,0.23109243493496986,1.999999999999993,4.9208167817417365,0.0,65.30728701196394,0.0
 0.11940834130006621,1.9436088125680617,4.454148482074012,86.613008861587,0.23881668260013245,2.0,4.482374590330458,0.0,61.471897853201355,0.0
 0.12325250145160328,1.9436600826955712,4.45507989919376,86.84931668175363,0.24650500290320657,1.9999999999999927,4.095535547186857,0.0,57.97095435814121,0.0
 0.12707934265657642,1.9437090312710004,4.456036628063981,87.07116231858298,0.25415868531315283,2.0,3.7528957419446023,0.0,54.76712889138028,0.0
 0.13088942141293672,1.943755676950862,4.4570184018901475,87.27982939291888,0.26177884282587344,2.0,3.4482907341678004,0.0,51.82807735774656,0.0
 0.1346832198712212,1.9438000383916685,4.458024953877729,87.47645467289456,0.2693664397424424,2.0,3.1765603455998246,0.0,49.1256774425662,0.0
 0.1384611571824345,1.943842134249933,4.4590560172321965,87.66204840264345,0.276922314364869,2.0,2.93336302290209,0.0,46.6353960712156,0.0
 0.14222359883120048,1.9438819831821672,4.460111325159019,87.83751135912848,0.28444719766240095,2.0,2.7150283371335897,0.0,44.33576218232367,0.0
 0.14597086435945306,1.943919603844885,4.461190610863672,88.00364923242311,0.2919417287189061,2.0,2.5184390608163234,0.0,42.207926174210556,0.0
 0.14970323379506748,1.9439550148945979,4.462293607551621,88.16118480601641,0.29940646759013495,2.0,2.3409362955245463,0.0,40.23528993969483,0.0
 0.15342095303172304,1.9439882349878193,4.463420048428339,88.31076831741763,0.3068419060634461,2.0,2.180242752357524,0.0,38.40319578091528,0.0
 0.15712423835388006,1.9440192827810612,4.4645696666992984,88.45298630867701,0.31424847670776007,1.999999999999985,2.034400332109109,0.0,36.698663330855595,0.0
 0.16081328026094804,1.9440481769308369,4.465742195569967,88.58836921563793,0.32162656052189603,2.0,1.9017191122537789,0.0,35.110166865135504,0.0
