# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,6.619832537910691,2.1491339473907023,117.84340105143016,0,3.0,64.55172988120049,180.0,0.0,0.0
 0.02501862106814718,6.619394019852587,2.1499641459678704,117.84340105143016,0.07505586320444155,3.0000000000000004,64.55172988120049,180.0,327.16862952762125,0.0
 0.03602209165370483,6.6188684569983876,2.150823691685224,121.44339144295456,0.1080662749611145,2.9999999999999996,52.01763052424231,180.0,349.8737393645772,0.0
 0.044909850743314474,6.618256507892241,2.151712321567849,124.55298495020779,0.13472955222994343,3.000000000000001,42.202726516964695,180.0,343.02523304272233,0.0
 0.05277584367454196,6.617558831078293,2.1526297726408283,127.2512190085545,0.15832753102362587,2.9999999999999982,34.51311843715792,180.0,324.3772079116371,0.0
 0.06003214842361142,6.616776085100688,2.1535757819292454,129.60499888281362,0.18009644527083424,2.999999999999999,28.463968588258922,180.0,301.389878422937,0.0
 0.06688348226271369,6.615908928503574,2.154550086458186,131.6699215556156,0.20065044678814103,2.999999999999996,23.675847223700632,180.0,277.56515661627253,0.0
 0.07344717862187818,6.614958019831094,2.155552423252732,133.49177496352874,0.22034153586563449,3.0,19.85802709467323,180.0,254.5646368125063,4.476168741991948e-12
 0.07979674028245043,6.613924017627398,2.1565825293379692,135.10814882157092,0.23939022084735123,2.999999999999998,16.78983366525693,180.00000000000003,233.13042248877852,-4.595730947637603e-12
 0.08598111220374707,6.6128075804366295,2.1576401417389803,136.54991406041057,0.2579433366112412,3.0000000000000044,14.304187081460196,180.0,213.53347954727653,0.0
 0.09203437775659046,6.611609366802937,2.1587249974808507,137.8424889165329,0.2761031332697713,2.9999999999999956,12.274377804539231,180.0,195.8044886755297,0.0
 0.0979810999697536,6.610330035270463,2.159836833588663,139.0068838187767,0.29394329990926077,3.000000000000005,10.603910177001831,180.0,179.85607447790557,0.0
 0.10383946986276064,6.608970244383357,2.1609753870875017,140.0605472305725,0.3115184095882819,3.000000000000002,9.21887823566579,180.0,165.54819951054537,0.0
 0.10962326229545116,6.607530652685764,2.162140395002451,141.01804365414714,0.3288697868863535,3.000000000000002,8.062304252484928,180.0,152.72298228699643,4.968968591734317e-12
 0.11534310312472958,6.606011918721829,2.1633315943585956,141.89159480380147,0.3460293093741887,2.999999999999993,7.089951353832625,180.00000000000003,141.2228051768575,-5.017766033767305e-12
 0.12100731888113167,6.604414701035699,2.164548722181018,142.6915112420475,0.363021956643395,3.0000000000000027,6.267225634767294,180.0,130.89923067055074,0.0
 0.12662252308624647,6.6027396581715205,2.1657915154948038,143.42653715255508,0.3798675692587394,3.0,5.566877759501889,180.0,121.61687743387259,0.0
 0.1321940307999492,6.600987448673439,2.167059711325036,144.10412652329433,0.39658209239984765,3.0000000000000098,4.967290042381666,180.0,113.25457345399502,0.0
 0.13772615791258075,6.5991587310856,2.1683530466967986,144.7306652197287,0.41317847373774225,2.999999999999995,4.451192838287259,180.0,105.70508722395911,-5.17107797860737e-12
 0.14322244119200217,6.59725416395215,2.169671258635176,145.31165032318754,0.4296673235760065,3.0,4.004696749455578,179.99999999999997,98.87416570324496,5.202238497559012e-12
 0.14868580267451398,6.595274405817237,2.171014084165252,145.85183563170614,0.44605740802354193,3.0,3.6165582455260856,180.0,92.67928398859611,0.0
 0.15411867422993433,6.593220115225004,2.1723812603121115,146.3553502774645,0.46235602268980297,2.9999999999999947,3.2776187172623765,180.0,87.04832634584217,0.0
 0.1595230931525934,6.5910919507195995,2.1737725241008374,146.82579589955378,0.4785692794577801,2.9999999999999947,2.9803731734335863,180.0,81.91831318477632,0.0
 0.16490077635900657,6.588890570845167,2.1751876125565137,147.26632663666524,0.4947023290770197,3.00000000000001,2.718636438807796,180.0,77.23422858921806,5.310084755993091e-12
 0.17025317857788388,6.586616634145855,2.1766262627042248,147.67971529313945,0.5107595357336517,3.0000000000000155,2.4872831515185307,180.00000000000003,72.9479698212642,-5.33404467548934e-12
 0.1755815384172766,6.58427079916581,2.1780882115690554,148.06840832590032,0.5267446152518299,3.0,2.282043965868659,180.0,69.01742186167476,-5.357151973192314e-12
 0.1808869151496577,6.581853724449176,2.1795731961760882,148.43457174997417,0.5426607454489732,3.0000000000000053,2.099344839315498,179.99999999999997,65.40565095449332,0.0
 0.1861702183185239,6.5793660685401,2.1810809535504085,148.7801296329238,0.5585106549555718,3.0000000000000053,1.9361795472765397,179.99999999999997,62.0802067089105,1.0802598603599299e-11
 0.19143223174202262,6.576808489982728,2.182611220717099,149.10679651395967,0.574296695226068,2.9999999999999947,1.7900079712830177,180.00000000000003,59.012520460297225,-5.422540167501078e-12
 0.19667363310604458,6.574181647321206,2.184163734701245,149.41610481919463,0.5900208993181338,3.0,1.658674512890291,180.0,56.177388198501944,0.0
 0.20189501005805713,6.57148619909968,2.1857382325279295,149.70942813915858,0.6056850301741715,3.0000000000000053,1.5403422945008094,180.0,53.55252637744321,0.0
 0.2070968735043553,6.568722803862298,2.1873344512222372,149.9880010685783,0.621290620513066,3.0000000000000053,1.4334398296438862,180.0,51.118190728138046,0.0
 0.21227966865704304,6.565892120153202,2.188952127809252,150.25293617969825,0.6368390059711293,3.0000000000000053,1.3366175797191227,180.0,48.85684874333629,0.0
 0.2174437842587808,6.562994806516542,2.1905909993140575,150.50523859454546,0.6523313527763426,2.9999999999999947,1.248712404954727,180.0,46.75289830058269,0.0
