# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.857251714503429,2.1901556660256185,0.9272654759598484,2.0,0.0,0.010859602818527565,0.0,0.0,0.0
 0.00526529040925319,1.8678224957642875,2.190326756749085,0.9272654759598484,2.0157958712277595,2.999999999999986,0.010859602818527565,0.0,1.2685952771636506,0.0
 0.010411910628967298,1.8782353800262712,2.190496478754092,0.9337944540639328,2.031235731886902,3.0000000000000107,0.011212221810254353,0.0,1.319736859908734,0.0
 0.015443190390749983,1.8884916841952177,2.1906648375375024,0.9404344194180702,2.04632957117225,3.000000000000015,0.01157863293501132,0.0,1.3729136958351946,0.0
 0.020362302663612764,1.8985927251769656,2.190831838596176,0.9471879360288346,2.0610869079908385,3.000000000000029,0.011959459798634218,0.0,1.428220912581745,0.0
 0.02517227457479599,1.9085398198773542,2.1909974874269755,0.9540576385013172,2.075516823724388,3.000000000000001,0.012355352055200518,0.0,1.4857583672477788,0.0
 0.02987599737169454,1.918334285202221,2.1911617895267614,0.9610462340040233,2.089627992115084,3.0000000000000346,0.012767000927890283,0.0,1.5456309426825785,0.0
 0.034476235526395685,1.9279774380574042,2.191324750392395,0.9681565044396384,2.1034287065791872,2.99999999999996,0.013195123588852008,0.0,1.6079488025214594,0.0
 0.03897563507184542,1.9374705953487428,2.1914863755207383,0.9753913085508099,2.1169269052155366,3.0000000000000386,0.013640480241423714,0.0,1.6728276932909945,0.0
 0.04337673124791993,1.946815073982075,2.1916466704086512,0.9827535841149845,2.1301301937437604,3.0000000000000693,0.014103861758985203,0.0,1.7403892596990302,0.0
 0.047681955526403814,1.9560121908632389,2.191805640552996,0.9902463502098533,2.1430458665792123,3.0000000000000355,0.014586110006290247,0.0,1.8107613575876653,0.0
 0.05189364207584991,1.9650632628980733,2.191963291450634,0.9978727094638621,2.1556809262275505,2.999999999999982,0.015088103038622238,0.0,1.8840784062202676,0.0
 0.05601403372032426,1.9739696069924164,2.1921196285984257,1.0056358503863865,2.1680421011609736,3.0000000000000235,0.01561076212746309,0.0,1.960481759620166,0.0
 0.060045287439984656,1.9827325400521065,2.1922746574932335,1.0135390497721817,2.180135862319955,3.000000000000033,0.016155061962029545,0.0,2.0401200627095943,0.0
 0.0639894794561436,1.9913533789829823,2.192428383631918,1.0215856750355266,2.1919684383684315,2.999999999999928,0.016722024436088563,0.0,2.123149685426526,0.0
 0.06784860993884376,1.9998334406908815,2.19258081251134,1.0297791867058914,2.203545829816532,3.0000000000000178,0.017312725258875453,0.0,2.2097351269332477,0.0
 0.07162460737091818,2.008174042081643,2.192731949628362,1.0381231408707559,2.2148738221127555,3.0000000000000626,0.017928294246859447,0.0,2.3000494630163257,0.0
 0.07531933259894016,2.0163765000611056,2.192881800479844,1.0466211916474608,2.225957997796822,3.0000000000000866,0.018569921100205555,0.0,2.3942748329767385,0.0
 0.0789345825983304,2.024442131535107,2.1930303705626484,1.05527709373592,2.2368037477949922,2.999999999999927,0.0192388602043,0.0,2.492602909672357,0.0
 0.0824720939771214,2.0323722534094855,2.1931776653736352,1.0640947048916936,2.2474162819313652,3.0,0.01993642431779183,0.0,2.5952354483960356,0.0
 0.08593354624042239,2.04016818259008,2.193323690409667,1.073077988508343,2.2578006387212683,3.00000000000004,0.020664000077156,0.0,2.702384803762149,0.0
 0.08932056483546233,2.047831235982728,2.1934684511676052,1.0822310160896387,2.267961694506388,2.999999999999971,0.02142304787282743,0.0,2.806441029396481,0.0
 0.09264397466308844,2.055362730493269,2.1936119531443095,1.091557969787388,2.2652508136101543,-0.8156926280049226,0.022215100067096358,0.0,2.9023390694264886,0.0
 0.09591897972130149,2.0627639830275415,2.193754201836642,1.1010631449204091,2.2554257984355153,-2.9999999999999702,0.023041771844355897,0.0,2.9975367094240606,0.0
 0.0991509025981783,2.0700363104913824,2.1938952027414644,1.1107509523858747,2.245730029804885,-3.0000000000000213,0.023904762894907092,0.0,3.0966991537923083,0.0
 0.10233977183917559,2.0771810297906312,2.1940349613556376,1.1206259210660254,2.236163422081893,-3.000000000000009,0.024805861446045276,0.0,3.2000166262171756,0.0
 0.10548562397600612,2.0841994578311263,2.194173483176023,1.130692700207504,2.2267258656714013,-2.9999999999999956,0.025746949303308998,0.0,3.307689121433612,0.0
 0.10858850367764718,2.0910929115187056,2.194310773699482,1.1409560616417393,2.217417226566478,-2.9999999999999734,0.026730005564061396,0.0,3.4199269076720715,0.0
 0.11164846389813649,2.097862707759208,2.1944468384228752,1.151420901936197,2.2082373459050104,-2.999999999999959,0.027757116275658744,0.0,3.536951048715795,0.0
 0.11466556602089444,2.104510163458471,2.194581682843064,1.1620922444533681,2.1991860395367366,-2.999999999999977,0.02883047053351541,0.0,3.6589939139388163,0.0
 0.11763987999931333,2.111036595522334,2.1947153124569114,1.1729752411985461,2.19026309760148,-2.999999999999958,0.02995237730893478,0.0,3.7862997223098342,0.0
 0.1205714844933533,2.1174433208566352,2.1948477327612763,1.1840751744802518,2.1814682841193602,-2.999999999999986,0.03112525936924101,0.0,3.919125147312253,0.0
 0.12346046700188858,2.123731656367213,2.1949789492530214,1.1953974584795977,2.1728013365937544,-2.9999999999999902,0.03235167105518223,0.0,4.057739833608468,0.0
 0.1263069239905504,2.1299029189599046,2.195108967429008,1.206947640387144,2.1642619656277686,-3.0000000000001026,0.03363429146429133,0.0,4.202427034198284,0.0
