# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,6.4,4.58,-177.76657042758637,0,3.0,-0.016515384882344896,0.0,0.0,0.0
 0.12220472772968645,6.377616023723825,4.579127014733441,-177.76657042758637,0.36661418318905936,3.0,-0.016515384882344896,0.0,-0.418849631622416,0.0
 0.1727977508173933,6.355245108530311,4.578262825213547,-177.78776129666932,0.5183932524521798,2.9999999999999987,-0.01636550260949743,0.0,-0.5408263219398808,0.0
 0.2116011039439531,6.3328875223820935,4.577407351671329,-177.8087471714197,0.6348033118318592,3.0,-0.01621591260322204,0.0,-0.6355643707442804,0.0
 0.24429841278971223,6.310543533241815,4.576560514337792,-177.82952841594127,0.7328952383691366,2.999999999999999,-0.016066600420981368,0.0,-0.7146502793072695,0.0
 0.27309146825495845,6.288213409072115,4.575722233443944,-177.85010538107161,0.8192744047648753,3.000000000000003,-0.01591755049404744,0.0,-0.783031428989203,0.0
 0.29910961067467495,6.265897417835631,4.574892429220795,-177.87047840431018,0.8973288320240248,2.999999999999998,-0.015768748436750468,0.0,-0.8434078935674265,0.0
 0.32302378752309724,6.243595827495002,4.5740710218993526,-177.8906478098323,0.9690713625692916,2.999999999999998,-0.01562017839479123,0.0,-0.8974572289149307,0.0
 0.34527119720431126,6.221308906012872,4.573257931710624,-177.9106139084753,1.0358135916129338,3.0000000000000075,-0.015471825550669107,0.0,-0.9463111683327363,0.0
 0.3661555425504378,6.199036921351875,4.572453078885617,-177.93037699771966,1.0984666276513135,3.0000000000000027,-0.015323674711422581,0.0,-0.9907784259601073,0.0
 0.3858979626990263,6.176780141474655,4.571656383655339,-177.94993736167916,1.157693888097079,3.0,-0.015175710287216005,0.0,-1.0314620703609372,0.0
 0.4046654093582001,6.154538834343847,4.570867766250801,-177.9692952710656,1.2139962280746004,2.999999999999997,-0.01502791727501226,0.0,-1.0688268811573312,0.0
 0.4225875934272141,6.132313267922093,4.570087146903008,-177.9884509831676,1.2677627802816422,2.999999999999997,-0.014880280276827154,0.0,-1.103240583785739,0.0
 0.43976767088175905,6.110103710172034,4.569314445842969,-178.00740474184803,1.3193030126452772,3.0,-0.014732783992356571,0.0,-1.1350004032364511,0.0
 0.4562892823121833,6.087910429056306,4.568549583301691,-178.02615677748372,1.3688678469365498,2.9999999999999964,-0.014585412530627223,0.0,-1.1643508885990317,0.0
 0.4722213605756652,6.06573369253755,4.567792479510185,-178.044707306967,1.4166640817269958,3.0000000000000107,-0.014438150607707175,0.0,-1.191496280160154,0.0
 0.4876215149645679,6.043573768578406,4.567043054699456,-178.0630565336353,1.4628645448937037,2.9999999999999893,-0.014290982873448302,0.0,-1.2166093516575383,0.0
 0.5025384754697678,6.0214309251415115,4.566301229100512,-178.08120464728424,1.5076154264093033,2.9999999999999964,-0.014143893186481139,0.0,-1.2398378725570784,0.0
 0.5170138977840858,5.999305430189509,4.565566922944363,-178.09915182409077,1.5510416933522575,3.0000000000000155,-0.013996865846070511,0.0,-1.2613094460752325,0.0
 0.5310837222435316,5.977197551685035,4.564840056462016,-178.11689822658607,1.593251166730595,3.000000000000008,-0.013849885067114017,0.0,-1.2811351900922883,0.0
 0.5447792144703658,5.955107557590731,4.564120549884478,-178.13444400362354,1.6343376434110977,3.0,-0.01370293535266291,0.0,-1.2994125836619521,0.0
 0.5581277743606953,5.933035715869234,4.563408323442759,-178.15178929031876,1.6743833230820862,3.0000000000000084,-0.01355599999291392,0.0,-1.3162277045621251,0.0
 0.5711535734929106,5.910982294483188,4.5627032973678645,-178.16893420801068,1.7134607204787322,3.0,-0.013409063108077596,0.0,-1.3316570069372855,0.0
 0.5838780634449098,5.888947561395226,4.562005391890805,-178.18587886421494,1.7516341903347297,3.0,-0.01326210853489903,0.0,-1.345768749501342,0.0
 0.5963203856064532,5.866931784567993,4.561314527242587,-178.20262335255117,1.7889611568193597,2.999999999999991,-0.013115119810109193,0.0,-1.358624162159399,0.0
 0.6084977048601343,5.844935231964127,4.560630623654218,-178.21916775271956,1.8254931145804032,3.0,-0.012968080755950639,0.0,-1.3702783956706428,0.0
 0.6204254837356262,5.822958171546265,4.559953601356708,-178.235512130421,1.861276451206879,3.0,-0.012820974688348735,0.0,-1.3807813125286927,0.0
 0.6321177095242311,5.801000871277049,4.559283380581063,-178.25165653729178,1.8963531285726933,2.9999999999999907,-0.012673785004822096,0.0,-1.3901781477346513,0.0
 0.6435870838582064,5.779063599119118,4.558619881558292,-178.26760101085904,1.9307612515746193,3.0,-0.012526494774719801,0.0,-1.3985100600812903,0.0
 0.6548451820697759,5.75714662303511,4.557963024519403,-178.2833455744653,1.9645355462093281,3.0000000000000195,-0.012379087145218487,0.0,-1.405814600668674,0.0
 0.6659025880173675,5.735250210987666,4.557312729695403,-178.29889023719196,1.9977077640521028,3.00000000000001,-0.012231545351697235,0.0,-1.4121261142455739,0.0
 0.6767690088432364,5.713374630939426,4.556668917317302,-178.31423499380853,2.0303070265297096,2.99999999999999,-0.012083851851377359,0.0,-1.4174760755876379,0.0
 0.687453373197199,5.691520150853028,4.556031507616106,-178.32937982466314,2.0623601195915975,3.00000000000001,-0.01193598938261031,0.0,-1.4218933902177266,0.0
 0.6979639157481395,5.669687038691111,4.555400420822824,-178.34432469564393,2.0938917472444194,3.0000000000000315,-0.011787940539611394,0.0,-1.4254046424434197,0.0
